CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice
C7900,Chair,2023-02-14,6,372.68,Customer C7900,Electronics,Debit Card,2,2236.08
C7895,Tablet,2024-01-05,1,172.22,Customer C7895,Electronics,Online,1,172.22
C3816,Chair,2024-07-03,2,238.52,Customer C3816,Electronics,Gift Card,1,477.04
C6385,Laptop,2023-04-30,1,784.11,Customer C6385,Electronics,Debit Card,2,784.11
C8622,Phone,2025-01-07,7,111.51,Customer C8622,Office Supplies,Gift Card,2,780.57
C3407,Desk,2024-01-11,1,347.91,Customer C3407,Furniture,Debit Card,2,347.91
C6883,Phone,2024-08-27,6,793.19,Customer C6883,Office Supplies,Debit Card,1,4759.14
C3054,Monitor,2025-05-14,4,271.45,Customer C3054,Electronics,Debit Card,4,1085.8
C1299,Tablet,2024-01-03,7,747.04,Customer C1299,Electronics,Gift Card,4,5229.28
C1690,Monitor,2025-06-17,6,250.37,Customer C1690,Office Supplies,Gift Card,5,1502.22
C2280,Monitor,2024-12-30,1,585.36,Customer C2280,Electronics,Online,3,585.36
C4107,Printer,2024-05-02,5,259.77,Customer C4107,Office Supplies,Debit Card,1,1298.85
C4778,Monitor,2024-08-02,5,648.76,Customer C4778,Electronics,Gift Card,3,3243.8
C6705,Tablet,2023-04-10,1,770.68,Customer C6705,Furniture,Gift Card,2,770.68
C9052,Printer,2023-09-03,7,510.71,Customer C9052,Office Supplies,Cash,1,3574.97
C3976,Monitor,2024-09-08,1,64.81,Customer C3976,Electronics,Credit Card,2,64.81
C4670,Laptop,2023-11-05,2,655.12,Customer C4670,Furniture,Gift Card,3,1310.24
C2841,Tablet,2024-05-03,4,100.33,Customer C2841,Furniture,Gift Card,5,401.32
C2985,Laptop,2024-03-07,6,216.18,Customer C2985,Furniture,Debit Card,1,1297.08
C9323,Laptop,2024-09-18,7,416.11,Customer C9323,Furniture,Cash,5,2912.77
C9332,Tablet,2023-08-10,2,412.62,Customer C9332,Office Supplies,Credit Card,3,825.24
C2268,Printer,2023-03-27,5,453.66,Customer C2268,Furniture,Online,4,2268.3
C1528,Laptop,2024-04-23,7,733.53,Customer C1528,Electronics,Debit Card,3,5134.71
C7533,Monitor,2023-05-07,6,71.05,Customer C7533,Office Supplies,Debit Card,4,426.3
C4488,Desk,2025-04-02,2,705.82,Customer C4488,Furniture,Debit Card,3,1411.64
C1453,Phone,2023-02-21,3,57.35,Customer C1453,Furniture,Gift Card,2,172.05
C2653,Printer,2025-03-12,3,533.37,Customer C2653,Furniture,Credit Card,1,1600.11
C6355,Chair,2023-02-17,8,357.56,Customer C6355,Office Supplies,Cash,5,2860.48
C7497,Monitor,2023-12-01,7,68.58,Customer C7497,Office Supplies,Online,1,480.06
C1652,Laptop,2023-04-27,3,611.56,Customer C1652,Furniture,Gift Card,2,1834.68
C4565,Phone,2024-02-17,1,269.26,Customer C4565,Office Supplies,Gift Card,4,269.26
C3695,Phone,2025-04-09,4,737.59,Customer C3695,Furniture,Credit Card,1,2950.36
C7859,Printer,2023-06-04,7,107.51,Customer C7859,Furniture,Online,1,752.57
C1500,Chair,2024-06-17,3,188.33,Customer C1500,Electronics,Cash,2,564.99
C9617,Phone,2023-07-13,5,563.85,Customer C9617,Furniture,Online,5,2819.25
C9628,Laptop,2023-12-26,3,272.31,Customer C9628,Office Supplies,Credit Card,2,816.93
C1699,Tablet,2023-10-23,6,289.86,Customer C1699,Office Supplies,Debit Card,4,1739.16
C6807,Monitor,2024-07-19,8,154.93,Customer C6807,Office Supplies,Online,1,1239.44
C2089,Phone,2024-08-14,5,388.14,Customer C2089,Furniture,Debit Card,2,1940.7
C5953,Printer,2024-05-03,6,144.63,Customer C5953,Furniture,Debit Card,5,867.78
C3877,Laptop,2025-01-19,6,655.75,Customer C3877,Electronics,Gift Card,5,3934.5
C8283,Phone,2025-06-19,3,314.79,Customer C8283,Electronics,Cash,4,944.37
C6734,Laptop,2024-10-05,1,91.01,Customer C6734,Office Supplies,Online,5,91.01
C9579,Chair,2024-12-08,8,717.52,Customer C9579,Furniture,Debit Card,3,5740.16
C3863,Tablet,2024-08-28,3,51.41,Customer C3863,Furniture,Gift Card,2,154.23
C6256,Chair,2025-01-11,7,615.9,Customer C6256,Electronics,Online,4,4311.3
C2733,Desk,2023-12-10,8,9.38,Customer C2733,Office Supplies,Cash,4,75.04
C5078,Desk,2024-06-25,3,742.33,Customer C5078,Electronics,Cash,5,2226.99
C9712,Printer,2023-09-09,3,391.01,Customer C9712,Furniture,Credit Card,1,1173.03
C2227,Tablet,2023-11-21,1,142.85,Customer C2227,Electronics,Online,1,142.85
C7447,Printer,2023-10-12,2,458.15,Customer C7447,Electronics,Online,2,916.3
C1989,Laptop,2025-01-03,1,320.24,Customer C1989,Office Supplies,Credit Card,1,320.24
C9217,Laptop,2024-04-17,8,45.37,Customer C9217,Furniture,Gift Card,4,362.96
C5488,Phone,2023-11-06,1,612.47,Customer C5488,Electronics,Credit Card,5,612.47
C1978,Tablet,2024-03-17,8,457.43,Customer C1978,Electronics,Credit Card,5,3659.44
C9806,Phone,2024-11-12,2,282.66,Customer C9806,Electronics,Gift Card,4,565.32
C2706,Tablet,2025-05-13,5,528.01,Customer C2706,Electronics,Online,2,2640.05
C1828,Printer,2024-05-09,4,402.58,Customer C1828,Electronics,Cash,3,1610.32
C5938,Printer,2023-07-08,5,95.09,Customer C5938,Office Supplies,Credit Card,3,475.45
C6085,Tablet,2024-07-28,1,735.73,Customer C6085,Electronics,Online,2,735.73
C7328,Desk,2025-06-18,5,598.36,Customer C7328,Office Supplies,Online,2,2991.8
C9859,Phone,2024-01-25,5,718.01,Customer C9859,Electronics,Cash,4,3590.05
C8774,Phone,2025-03-13,5,322.67,Customer C8774,Electronics,Cash,5,1613.35
C3104,Chair,2023-09-13,7,56.28,Customer C3104,Electronics,Cash,4,393.96
C7069,Monitor,2024-06-12,6,370.95,Customer C7069,Furniture,Credit Card,4,2225.7
C5127,Desk,2025-05-10,5,234.71,Customer C5127,Electronics,Credit Card,2,1173.55
C4981,Tablet,2024-08-06,6,555.21,Customer C4981,Electronics,Cash,5,3331.26
C8295,Phone,2023-07-02,1,466.31,Customer C8295,Electronics,Credit Card,3,466.31
C9336,Phone,2024-08-22,5,576.74,Customer C9336,Office Supplies,Online,3,2883.7
C5623,Phone,2024-04-13,4,89.55,Customer C5623,Furniture,Online,5,358.2
C1898,Laptop,2023-01-20,4,189.94,Customer C1898,Office Supplies,Online,1,759.76
C5874,Phone,2023-12-05,1,202.98,Customer C5874,Office Supplies,Credit Card,5,202.98
C2346,Monitor,2023-08-31,1,267.7,Customer C2346,Electronics,Cash,5,267.7
C9993,Phone,2025-05-21,3,374.04,Customer C9993,Furniture,Gift Card,3,1122.12
C6633,Laptop,2023-03-07,6,279.78,Customer C6633,Electronics,Credit Card,4,1678.68
C7810,Phone,2024-09-15,4,720.83,Customer C7810,Furniture,Credit Card,2,2883.32
C1984,Laptop,2025-02-02,3,142.91,Customer C1984,Furniture,Online,2,428.73
C8055,Tablet,2025-04-29,1,728.52,Customer C8055,Office Supplies,Debit Card,2,728.52
C8515,Chair,2024-10-20,5,344.1,Customer C8515,Electronics,Debit Card,3,1720.5
C7275,Monitor,2023-04-30,4,698.77,Customer C7275,Electronics,Credit Card,4,2795.08
C4387,Monitor,2024-09-21,5,682.34,Customer C4387,Office Supplies,Gift Card,3,3411.7
C8768,Laptop,2025-04-09,1,424.9,Customer C8768,Furniture,Debit Card,5,424.9
C4637,Phone,2023-10-21,3,377.96,Customer C4637,Electronics,Debit Card,5,1133.88
C5538,Chair,2023-05-05,7,412.69,Customer C5538,Electronics,Online,4,2888.83
C1467,Monitor,2023-07-07,7,445.47,Customer C1467,Office Supplies,Gift Card,1,3118.29
C2320,Phone,2024-04-26,5,28.12,Customer C2320,Electronics,Cash,4,140.6
C4674,Monitor,2023-07-02,2,778,Customer C4674,Electronics,Online,2,1556
C9154,Desk,2025-03-10,6,511.28,Customer C9154,Office Supplies,Gift Card,4,3067.68
C6619,Tablet,2023-07-10,8,257.74,Customer C6619,Electronics,Debit Card,1,2061.92
C8670,Monitor,2023-08-05,8,204.6,Customer C8670,Office Supplies,Credit Card,5,1636.8
C6576,Desk,2025-06-09,1,697.16,Customer C6576,Furniture,Gift Card,2,697.16
C1949,Monitor,2024-08-26,8,347.15,Customer C1949,Furniture,Cash,5,2777.2
C7401,Monitor,2024-07-25,2,674.66,Customer C7401,Furniture,Cash,4,1349.32
C8702,Tablet,2023-05-10,6,328.64,Customer C8702,Furniture,Gift Card,5,1971.84
C2193,Tablet,2023-04-12,3,684.22,Customer C2193,Office Supplies,Cash,2,2052.66
C9421,Desk,2023-11-16,5,508.63,Customer C9421,Furniture,Cash,3,2543.15
C6738,Chair,2024-04-05,6,220.73,Customer C6738,Furniture,Debit Card,3,1324.38
C2168,Phone,2024-06-13,1,434.97,Customer C2168,Furniture,Online,5,434.97
C3388,Laptop,2023-01-24,1,586.44,Customer C3388,Electronics,Debit Card,4,586.44
C4405,Phone,2023-04-26,8,21.27,Customer C4405,Electronics,Cash,4,170.16
C3406,Printer,2024-03-17,8,287.38,Customer C3406,Furniture,Credit Card,1,2299.04
C7065,Tablet,2023-07-26,4,575.29,Customer C7065,Office Supplies,Debit Card,2,2301.16
C3990,Chair,2025-03-30,4,278.15,Customer C3990,Electronics,Credit Card,2,1112.6
C5868,Phone,2023-06-15,7,125.26,Customer C5868,Furniture,Credit Card,3,876.82
C1494,Monitor,2024-05-25,4,201.08,Customer C1494,Office Supplies,Credit Card,3,804.32
C4287,Monitor,2023-11-16,6,765.75,Customer C4287,Furniture,Online,3,4594.5
C8739,Printer,2024-02-12,5,177.73,Customer C8739,Office Supplies,Debit Card,1,888.65
C8575,Chair,2023-11-21,7,556.54,Customer C8575,Furniture,Online,4,3895.78
C1435,Chair,2024-03-30,7,678.49,Customer C1435,Electronics,Credit Card,3,4749.43
C9972,Desk,2023-04-19,3,326.56,Customer C9972,Furniture,Credit Card,2,979.68
C8889,Chair,2023-06-03,3,730.83,Customer C8889,Furniture,Debit Card,5,2192.49
C6194,Chair,2023-05-16,4,606.28,Customer C6194,Electronics,Debit Card,5,2425.12
C6308,Printer,2025-03-18,7,354.2,Customer C6308,Office Supplies,Online,3,2479.4
C3336,Tablet,2024-02-25,1,146,Customer C3336,Office Supplies,Debit Card,5,146
C8474,Laptop,2024-05-11,6,360.61,Customer C8474,Office Supplies,Gift Card,2,2163.66
C5900,Laptop,2024-08-21,8,127.21,Customer C5900,Furniture,Online,2,1017.68
C1290,Tablet,2024-09-04,8,210.44,Customer C1290,Furniture,Debit Card,1,1683.52
C3479,Chair,2025-05-14,5,408.93,Customer C3479,Furniture,Cash,5,2044.65
C2867,Chair,2023-01-15,6,604.43,Customer C2867,Furniture,Credit Card,1,3626.58
C5902,Tablet,2024-08-22,4,366.2,Customer C5902,Office Supplies,Credit Card,3,1464.8
C8053,Printer,2025-06-22,1,470.23,Customer C8053,Office Supplies,Gift Card,3,470.23
C3674,Printer,2024-12-22,3,232.73,Customer C3674,Electronics,Online,3,698.19
C8201,Printer,2023-01-23,6,744.27,Customer C8201,Furniture,Debit Card,5,4465.62
C2211,Laptop,2023-11-27,8,290.91,Customer C2211,Office Supplies,Debit Card,4,2327.28
C5564,Desk,2025-06-13,8,425.3,Customer C5564,Furniture,Gift Card,4,3402.4
C6093,Monitor,2025-01-16,7,406.68,Customer C6093,Electronics,Credit Card,5,2846.76
C2333,Desk,2025-04-14,5,167.11,Customer C2333,Furniture,Credit Card,3,835.55
C4566,Monitor,2024-02-12,6,607.23,Customer C4566,Furniture,Gift Card,3,3643.38
C1224,Desk,2023-10-26,7,437.66,Customer C1224,Electronics,Online,4,3063.62
C9015,Tablet,2023-08-02,8,757.81,Customer C9015,Electronics,Online,2,6062.48
C3528,Laptop,2024-09-24,7,362.42,Customer C3528,Office Supplies,Online,4,2536.94
C9803,Phone,2024-03-24,8,208.1,Customer C9803,Electronics,Debit Card,5,1664.8
C7750,Printer,2024-02-29,5,637.52,Customer C7750,Furniture,Gift Card,4,3187.6
C7089,Phone,2025-05-03,3,180.86,Customer C7089,Furniture,Debit Card,3,542.58
C3308,Chair,2024-04-22,1,214.93,Customer C3308,Electronics,Gift Card,2,214.93
C6901,Tablet,2023-12-22,7,375,Customer C6901,Furniture,Gift Card,4,2625
C8995,Tablet,2023-12-13,8,247.38,Customer C8995,Office Supplies,Debit Card,5,1979.04
C5032,Laptop,2023-07-19,7,170.42,Customer C5032,Furniture,Gift Card,1,1192.94
C5516,Printer,2023-01-19,5,641.57,Customer C5516,Electronics,Debit Card,2,3207.85
C7798,Desk,2024-06-13,7,462.28,Customer C7798,Office Supplies,Cash,5,3235.96
C9172,Monitor,2024-01-23,4,693.32,Customer C9172,Office Supplies,Credit Card,5,2773.28
C2747,Chair,2025-06-18,6,533.1,Customer C2747,Electronics,Debit Card,1,3198.6
C2137,Tablet,2024-01-01,6,577.75,Customer C2137,Furniture,Online,1,3466.5
C8564,Chair,2024-01-04,6,307.65,Customer C8564,Electronics,Debit Card,3,1845.9
C8214,Laptop,2023-01-26,2,181.2,Customer C8214,Electronics,Online,5,362.4
C1446,Monitor,2024-10-06,8,172.99,Customer C1446,Furniture,Online,4,1383.92
C2608,Desk,2023-03-09,1,716.32,Customer C2608,Electronics,Credit Card,4,716.32
C9528,Monitor,2023-06-12,4,77.44,Customer C9528,Furniture,Debit Card,2,309.76
C6607,Desk,2023-08-09,2,595.6,Customer C6607,Office Supplies,Online,5,1191.2
C8987,Tablet,2023-08-28,4,104.51,Customer C8987,Furniture,Online,4,418.04
C7488,Chair,2024-07-23,5,499.6,Customer C7488,Furniture,Gift Card,3,2498
C2929,Monitor,2023-05-23,4,718.49,Customer C2929,Office Supplies,Credit Card,2,2873.96
C9264,Monitor,2024-12-30,7,208.38,Customer C9264,Office Supplies,Online,1,1458.66
C5439,Monitor,2023-04-04,5,14.67,Customer C5439,Furniture,Gift Card,3,73.35
C1604,Chair,2025-04-08,2,463.17,Customer C1604,Electronics,Online,2,926.34
C4790,Chair,2025-03-15,2,277.76,Customer C4790,Furniture,Credit Card,5,555.52
C8052,Desk,2024-11-12,4,276.02,Customer C8052,Furniture,Debit Card,5,1104.08
C2512,Printer,2023-04-24,2,279.12,Customer C2512,Furniture,Debit Card,2,558.24
C4251,Laptop,2023-05-07,3,405.99,Customer C4251,Furniture,Gift Card,5,1217.97
C2162,Chair,2023-04-07,7,137.94,Customer C2162,Office Supplies,Gift Card,5,965.58
C5293,Phone,2023-08-08,1,690.28,Customer C5293,Electronics,Cash,4,690.28
C4991,Desk,2023-08-28,5,732.49,Customer C4991,Office Supplies,Gift Card,2,3662.45
C7559,Laptop,2024-04-09,5,670.44,Customer C7559,Furniture,Credit Card,3,3352.2
C7184,Phone,2025-04-13,7,699.99,Customer C7184,Furniture,Credit Card,4,4899.93
C9136,Chair,2025-06-16,2,680.09,Customer C9136,Furniture,Cash,2,1360.18
C4455,Laptop,2023-03-24,1,509.84,Customer C4455,Electronics,Online,1,509.84
C3561,Tablet,2024-08-15,2,533.2,Customer C3561,Electronics,Cash,2,1066.4
C9700,Phone,2024-08-26,1,660.13,Customer C9700,Furniture,Gift Card,4,660.13
C3253,Phone,2023-07-04,5,416.36,Customer C3253,Furniture,Debit Card,5,2081.8
C3214,Phone,2025-01-16,5,29.75,Customer C3214,Electronics,Cash,4,148.75
C6591,Tablet,2024-12-06,2,179.16,Customer C6591,Furniture,Gift Card,3,358.32
C8319,Chair,2024-01-26,2,717.61,Customer C8319,Furniture,Debit Card,2,1435.22
C3885,Tablet,2024-08-16,6,360.74,Customer C3885,Office Supplies,Online,4,2164.44
C3106,Laptop,2023-10-17,4,234.79,Customer C3106,Office Supplies,Cash,1,939.16
C9472,Tablet,2023-06-05,4,595.29,Customer C9472,Electronics,Credit Card,4,2381.16
C3078,Chair,2023-04-02,6,54.35,Customer C3078,Office Supplies,Gift Card,3,326.1
C7956,Tablet,2025-06-28,6,438.12,Customer C7956,Electronics,Online,4,2628.72
C7726,Chair,2023-07-03,8,298.3,Customer C7726,Office Supplies,Debit Card,2,2386.4
C6077,Desk,2024-12-14,8,407.56,Customer C6077,Electronics,Credit Card,3,3260.48
C4172,Phone,2024-03-11,4,585.68,Customer C4172,Electronics,Gift Card,2,2342.72
C5241,Tablet,2024-10-23,3,503.12,Customer C5241,Furniture,Credit Card,3,1509.36
C5024,Chair,2024-05-08,4,69.17,Customer C5024,Furniture,Online,4,276.68
C9792,Monitor,2024-09-29,8,588.84,Customer C9792,Furniture,Credit Card,3,4710.72
C7684,Tablet,2023-01-16,8,343.72,Customer C7684,Electronics,Gift Card,5,2749.76
C4159,Desk,2023-11-06,8,619.45,Customer C4159,Furniture,Credit Card,4,4955.6
C7015,Desk,2024-07-26,6,244.4,Customer C7015,Electronics,Debit Card,2,1466.4
C4247,Desk,2023-10-01,6,229.64,Customer C4247,Furniture,Cash,3,1377.84
C7153,Desk,2024-09-26,4,733.97,Customer C7153,Office Supplies,Cash,5,2935.88
C9545,Tablet,2024-07-12,3,539.65,Customer C9545,Furniture,Online,2,1618.95
C2148,Printer,2023-02-24,5,112,Customer C2148,Office Supplies,Debit Card,1,560
C1999,Tablet,2023-01-21,8,564.16,Customer C1999,Furniture,Online,1,4513.28
C7767,Laptop,2024-02-15,1,387.28,Customer C7767,Electronics,Gift Card,5,387.28
C1667,Laptop,2024-05-04,3,503.73,Customer C1667,Furniture,Debit Card,2,1511.19
C4704,Tablet,2023-03-12,6,100.99,Customer C4704,Office Supplies,Gift Card,5,605.94
C3216,Monitor,2024-09-04,1,308.02,Customer C3216,Office Supplies,Credit Card,1,308.02
C1340,Monitor,2023-11-30,8,82.29,Customer C1340,Electronics,Credit Card,4,658.32
C9330,Desk,2023-11-13,6,67.4,Customer C9330,Furniture,Cash,3,404.4
C1873,Chair,2024-08-17,6,223.32,Customer C1873,Office Supplies,Cash,2,1339.92
C5081,Laptop,2023-12-10,3,227.94,Customer C5081,Furniture,Online,5,683.82
C7633,Laptop,2023-01-08,1,776.47,Customer C7633,Electronics,Debit Card,3,776.47
C1909,Monitor,2023-03-12,7,197.08,Customer C1909,Furniture,Cash,4,1379.56
C6106,Chair,2024-10-26,1,55.74,Customer C6106,Office Supplies,Debit Card,1,55.74
C9534,Laptop,2023-09-02,8,663.83,Customer C9534,Office Supplies,Gift Card,1,5310.64
C1524,Printer,2024-07-14,8,521.44,Customer C1524,Furniture,Online,5,4171.52
C8164,Monitor,2023-07-05,4,561.38,Customer C8164,Electronics,Debit Card,1,2245.52
C5197,Desk,2025-01-25,3,624.15,Customer C5197,Furniture,Gift Card,1,1872.45
C2179,Monitor,2025-06-29,7,513.51,Customer C2179,Office Supplies,Gift Card,1,3594.57
C6836,Phone,2024-10-08,3,77.41,Customer C6836,Office Supplies,Cash,1,232.23
C9811,Printer,2025-04-08,3,754.2,Customer C9811,Office Supplies,Credit Card,3,2262.6
C7855,Tablet,2024-07-22,2,144.86,Customer C7855,Office Supplies,Credit Card,4,289.72
C1583,Chair,2023-04-20,4,576.35,Customer C1583,Office Supplies,Online,5,2305.4
C4332,Chair,2024-02-23,3,651.11,Customer C4332,Furniture,Online,2,1953.33
C6726,Laptop,2023-07-17,8,7.01,Customer C6726,Office Supplies,Gift Card,1,56.08
C1125,Desk,2025-06-18,8,144.27,Customer C1125,Furniture,Online,1,1154.16
C3370,Monitor,2024-04-21,7,734.16,Customer C3370,Office Supplies,Debit Card,1,5139.12
C6898,Desk,2025-06-09,8,253.18,Customer C6898,Electronics,Debit Card,4,2025.44
C6035,Printer,2024-11-08,8,798.64,Customer C6035,Furniture,Online,2,6389.12
C3796,Printer,2024-11-14,2,506.84,Customer C3796,Electronics,Credit Card,2,1013.68
C5477,Chair,2023-07-19,6,227.14,Customer C5477,Office Supplies,Credit Card,1,1362.84
C7672,Phone,2025-06-20,5,773.23,Customer C7672,Furniture,Online,3,3866.15
C2352,Laptop,2023-09-18,3,388.05,Customer C2352,Furniture,Online,2,1164.15
C5062,Laptop,2024-10-11,6,298.48,Customer C5062,Office Supplies,Online,2,1790.88
C2346,Desk,2024-02-04,3,365.21,Customer C2346,Furniture,Online,2,1095.63
C4758,Tablet,2023-08-05,3,137.73,Customer C4758,Furniture,Credit Card,1,413.19
C8160,Laptop,2023-11-07,2,224.29,Customer C8160,Furniture,Gift Card,1,448.58
C5889,Monitor,2024-07-02,2,77.79,Customer C5889,Electronics,Credit Card,2,155.58
C6643,Printer,2023-07-05,3,611.68,Customer C6643,Furniture,Credit Card,3,1835.04
C5903,Chair,2025-04-24,2,209.06,Customer C5903,Electronics,Gift Card,1,418.12
C9561,Tablet,2023-11-23,4,537.88,Customer C9561,Electronics,Credit Card,2,2151.52
C8455,Printer,2023-08-22,7,230.59,Customer C8455,Furniture,Cash,1,1614.13
C8651,Monitor,2024-03-22,5,54.45,Customer C8651,Electronics,Debit Card,4,272.25
C5641,Tablet,2025-05-06,2,56.11,Customer C5641,Electronics,Credit Card,5,112.22
C2043,Tablet,2024-08-08,2,320.49,Customer C2043,Office Supplies,Cash,3,640.98
C6587,Monitor,2023-12-24,4,386.07,Customer C6587,Furniture,Cash,2,1544.28
C6767,Laptop,2024-07-16,3,279.65,Customer C6767,Office Supplies,Online,1,838.95
C9008,Monitor,2023-11-27,4,53.37,Customer C9008,Electronics,Gift Card,4,213.48
C3709,Laptop,2025-06-20,8,23.14,Customer C3709,Office Supplies,Gift Card,2,185.12
C2580,Phone,2023-05-10,5,86.63,Customer C2580,Furniture,Debit Card,1,433.15
C2929,Chair,2024-09-07,8,564.55,Customer C2929,Office Supplies,Credit Card,2,4516.4
C9725,Printer,2024-04-01,5,321.1,Customer C9725,Furniture,Credit Card,2,1605.5
C4099,Printer,2023-02-15,8,219.37,Customer C4099,Electronics,Gift Card,1,1754.96
C3423,Desk,2025-02-20,8,670.57,Customer C3423,Electronics,Credit Card,5,5364.56
C3127,Desk,2023-07-08,1,295.56,Customer C3127,Furniture,Online,2,295.56
C3834,Tablet,2023-02-10,1,719.55,Customer C3834,Electronics,Cash,3,719.55
C2424,Monitor,2024-07-17,5,736.19,Customer C2424,Furniture,Online,3,3680.95
C3696,Phone,2023-05-18,6,520.86,Customer C3696,Furniture,Online,1,3125.16
C5589,Chair,2024-04-12,6,234.97,Customer C5589,Office Supplies,Cash,3,1409.82
C7460,Desk,2024-10-26,3,554.78,Customer C7460,Electronics,Online,1,1664.34
C9421,Laptop,2023-11-04,5,145.89,Customer C9421,Electronics,Debit Card,5,729.45
C9893,Monitor,2024-12-07,4,82.16,Customer C9893,Furniture,Debit Card,4,328.64
C2576,Desk,2024-08-20,1,297.06,Customer C2576,Office Supplies,Online,2,297.06
C3578,Tablet,2023-07-26,6,493.21,Customer C3578,Office Supplies,Cash,5,2959.26
C8457,Monitor,2023-09-14,1,317.56,Customer C8457,Furniture,Debit Card,5,317.56
C3411,Printer,2024-04-07,8,588.39,Customer C3411,Office Supplies,Gift Card,2,4707.12
C2981,Monitor,2024-04-28,6,767.89,Customer C2981,Office Supplies,Cash,3,4607.34
C9624,Laptop,2024-08-19,8,531.66,Customer C9624,Furniture,Online,3,4253.28
C3846,Monitor,2023-12-09,5,127.17,Customer C3846,Electronics,Credit Card,5,635.85
C2970,Laptop,2023-11-17,8,52.24,Customer C2970,Office Supplies,Debit Card,2,417.92
C7397,Printer,2023-04-22,7,127.4,Customer C7397,Office Supplies,Online,3,891.8
C7476,Desk,2025-02-13,1,117.5,Customer C7476,Office Supplies,Debit Card,5,117.5
C4936,Phone,2024-06-10,7,25.92,Customer C4936,Furniture,Debit Card,3,181.44
C1147,Phone,2024-10-21,3,731.78,Customer C1147,Electronics,Credit Card,1,2195.34
C8351,Monitor,2024-04-25,7,676.7,Customer C8351,Office Supplies,Online,2,4736.9
C2503,Tablet,2024-10-12,6,437.5,Customer C2503,Electronics,Cash,2,2625
C3964,Chair,2023-12-02,1,72.65,Customer C3964,Electronics,Cash,2,72.65
C8498,Tablet,2023-11-20,7,10.71,Customer C8498,Furniture,Credit Card,2,74.97
C4057,Desk,2024-09-01,1,228.75,Customer C4057,Electronics,Credit Card,5,228.75
C2039,Tablet,2025-01-12,7,742.81,Customer C2039,Electronics,Credit Card,2,5199.67
C6116,Desk,2024-06-17,6,520,Customer C6116,Office Supplies,Online,4,3120
C8532,Laptop,2024-06-17,7,788.19,Customer C8532,Furniture,Debit Card,5,5517.33
C5230,Monitor,2025-05-30,7,677.52,Customer C5230,Office Supplies,Online,2,4742.64
C5408,Tablet,2024-09-01,1,502.03,Customer C5408,Office Supplies,Cash,5,502.03
C5392,Phone,2024-08-26,2,331.07,Customer C5392,Furniture,Cash,4,662.14
C8238,Chair,2023-05-15,3,13.08,Customer C8238,Furniture,Online,4,39.24
C8831,Monitor,2023-02-06,4,323.03,Customer C8831,Electronics,Debit Card,2,1292.12
C6514,Phone,2024-08-08,5,129.86,Customer C6514,Electronics,Cash,3,649.3
C3334,Printer,2024-02-03,3,493.15,Customer C3334,Furniture,Credit Card,5,1479.45
C9593,Printer,2025-05-11,7,390.86,Customer C9593,Office Supplies,Online,4,2736.02
